10.2.69.7,Microsoft Office Project Professional 2010
10.2.69.7,Microsoft Office Visio Professional 2007
10.2.69.7,Microsoft Project Professional 2010
10.2.69.7,Microsoft SQL Server 2005 
10.2.69.7,Microsoft SQL Server 2008 
10.2.69.7,Microsoft Visual Studio 2008 Professional 
10.2.69.79,Microsoft Office Standard 2010
10.2.69.81,Microsoft Office Project Professional 2003
10.2.69.81,Microsoft Office Standard 2010
10.2.69.81,Microsoft Office Visio Professional 2007
10.2.69.81,Microsoft SQL Server 2008 
10.2.69.83,Microsoft Office Professional Edição 2003
10.2.69.83,Microsoft Office Standard 2010
10.2.69.89,Microsoft Office Professional Edição 2003
10.2.69.89,Microsoft Office Professional Plus 2007
10.2.69.94,Microsoft SQL Server 
10.2.69.94,Microsoft SQL Server 2008 
10.2.69.94,Microsoft SQL Server 2012 
10.2.69.94,Microsoft SQL Server 2014 
10.2.69.95,Microsoft Office Professional Plus 2010
10.2.69.97,Microsoft Office Professional Plus 2013
10.2.69.97,Microsoft Project Professional 2013
10.2.70.104,Microsoft Office Standard 2010
10.2.70.104,Microsoft Office Visio Professional 2007
10.2.70.104,Microsoft SQL Server 
10.2.70.104,Microsoft SQL Server 2008 
10.2.70.106,Microsoft SQL Server 
10.2.70.106,Microsoft SQL Server 2008
10.2.70.106,SQL Server 2008 
10.2.70.107,Microsoft Office Professional Plus 2010
10.2.70.107,Microsoft Office Visio Professional 2007
10.2.70.111,Microsoft Office Standard 2010
10.2.70.116,Microsoft Office Professional Plus 2010
10.2.70.116,Microsoft Office Standard 2010
10.2.70.116,Microsoft Office Visio Professional 2007
10.2.70.13,Microsoft Project Professional 2013
10.2.70.13,Microsoft SQL Server 
10.2.70.13,Microsoft SQL Server 2005 
10.2.70.13,Microsoft SQL Server 2008 
10.2.70.13,Microsoft SQL Server 2012 
10.2.70.13,Microsoft Visual Studio 2010 Professional 
10.2.70.13,Microsoft Visual Studio Team Foundation Server 2012 
10.2.70.13,SQL Server 
10.2.70.13,SQL Server 2008 
10.2.70.13,SQL Server 2012 
10.2.70.135,Microsoft SQL Server 2005 
10.2.70.135,Microsoft Visual Studio 2010 Ultimate 
10.2.70.141,Microsoft Office Visio 2010
10.2.70.141,Microsoft SQL Server 2008 
10.2.70.141,Microsoft Visio Premium 2010
10.2.70.149,Microsoft Office Professional Plus 2010
10.2.70.150,Microsoft Office Professional Plus 2010
10.2.70.150,Microsoft SQL Server 
10.2.70.150,Microsoft SQL Server 2008 
10.2.70.150,Microsoft SQL Server 2012 
10.2.70.150,Microsoft Visual Studio 2010 Professional 
10.2.70.150,Microsoft Visual Studio Premium 
10.2.70.150,Microsoft Visual Studio Professional 
10.2.70.150,Microsoft Visual Studio Team Foundation Server 2012 
10.2.70.150,Microsoft Visual Studio Ultimate 
10.2.70.150,SQL Server 2012 
10.2.70.157,Microsoft Office Standard 2010
10.2.70.163,Microsoft Office Professional Plus 2007
10.2.70.163,Microsoft Office Project Professional 2010
10.2.70.163,Microsoft Office Visio 2010
10.2.70.163,Microsoft Project Professional 2010
10.2.70.163,Microsoft SQL Server 
10.2.70.163,Microsoft SQL Server 2008 
10.2.70.163,Microsoft Visio Professional 2010
10.2.70.163,SQL Server 2008 
10.2.70.165,Microsoft SQL Server 
10.2.70.165,Microsoft SQL Server 2008 
10.2.70.165,Microsoft SQL Server 2012 
10.2.70.165,Microsoft SQL Server 2014 
10.2.70.165,Microsoft Visual Studio 2010 Professional 
10.2.70.165,Microsoft Visual Studio Professional 
10.2.70.165,SQL Server 2008 
10.2.70.166,Microsoft Office Professional Plus 2013
10.2.70.167,Microsoft Office Visio 2010
10.2.70.167,Microsoft SQL Server 2008 
10.2.70.167,Microsoft Visio Premium 2010
10.2.70.179,Microsoft Office Project Professional 2010
10.2.70.179,Microsoft Office Standard 2010
10.2.70.179,Microsoft Office Visio 2010
10.2.70.179,Microsoft Project Professional 2010
10.2.70.179,Microsoft SQL Server 2005 
10.2.70.179,Microsoft Visio Premium 2010
10.2.70.181,Microsoft Office Standard 2010
10.2.70.181,Microsoft Office Visio Professional 2007
10.2.70.181,Microsoft SQL Server 2005 
10.2.70.183,Microsoft Office Professional Plus 2010
10.2.70.183,Microsoft SQL Server 2008 
10.2.70.183,SQL Server 2008 
10.2.70.189,Microsoft Office Project Professional 2010
10.2.70.189,Microsoft Project Professional 2010
10.2.70.189,Microsoft SQL Server 
10.2.70.189,Microsoft SQL Server 2008 
10.2.70.189,SQL Server 2008 
10.2.70.197,Microsoft SQL Server 
10.2.70.197,Microsoft SQL Server 2005 
10.2.70.197,Microsoft SQL Server 2008 
10.2.70.20,Microsoft Office Professional Plus 2007
10.2.70.20,Microsoft Office Visio Professional 2007
10.2.70.203,Microsoft Office Standard 2010
10.2.70.204,Microsoft Office Standard 2010
10.2.70.207,Microsoft Office Project Professional 2010
10.2.70.207,Microsoft Office Standard 2010
10.2.70.207,Microsoft Project Professional 2010
10.2.70.207,Microsoft SQL Server 
10.2.70.207,Microsoft SQL Server 2008 
10.2.70.207,Microsoft SQL Server 2012 
10.2.70.207,Microsoft SQL Server 2014 
10.2.70.207,Microsoft Visual Studio Team Foundation Server 2012 
10.2.70.207,Microsoft Visual Studio Team Foundation Server 2015 
10.2.70.207,SQL Server 2012 
10.2.70.222,Microsoft Office Professional Edição 2003
10.2.70.222,Microsoft Office Professional Plus 2007
10.2.70.222,Microsoft Office Standard 2010
10.2.70.222,Microsoft SQL Server 
10.2.70.223,Microsoft Office Professional Plus 2010
10.2.70.223,Microsoft SQL Server 
10.2.70.223,Microsoft SQL Server 2005 
10.2.70.223,Microsoft SQL Server 2008 
10.2.70.223,Microsoft SQL Server 2012
10.2.70.223,Microsoft SQL Server 2014 
10.2.70.223,Microsoft Visual Studio Premium 
10.2.70.223,Microsoft Visual Studio Professional 
10.2.70.223,Microsoft Visual Studio Team Foundation Server 2012 
10.2.70.223,Microsoft Visual Studio Ultimate 
10.2.70.223,SQL Server 
10.2.70.223,SQL Server 2012 
10.2.70.23,Microsoft Office Project Professional 2010
10.2.70.23,Microsoft Office Standard 2010
10.2.70.23,Microsoft Office Visio Professional 2007
10.2.70.23,Microsoft Project Professional 2010
10.2.70.238,Microsoft Office Visio Professional 2007
10.2.70.240,Microsoft Office Access database engine 2007
10.2.70.240,Microsoft Office Professional Plus 2007
10.2.70.240,Microsoft Office Project Professional 2007
10.2.70.240,Microsoft Office Visio Professional 2007
10.2.70.240,Microsoft SQL Server 
10.2.70.240,Microsoft SQL Server 2008 
10.2.70.240,Microsoft SQL Server 2012 
10.2.70.240,Microsoft Visual Studio Professional 
10.2.70.240,SQL Server 2008 
10.2.70.241,Microsoft Office Professional Plus 2010
10.2.70.241,Microsoft Office Visio Professional 2007
10.2.70.245,Microsoft Office Professional Plus 2007
10.2.70.247,Microsoft SQL Server 
10.2.70.247,Microsoft SQL Server 2005
10.2.70.247,Microsoft SQL Server 2008
10.2.70.247,Microsoft Visual Studio 2005 Professional 
10.2.70.247,Microsoft Visual Studio 2008 Professional 
10.2.70.38,Microsoft Office Standard 2010
10.2.70.38,Microsoft Office Visio Professional 2003
10.2.70.38,Microsoft SQL Server 
10.2.70.38,Microsoft SQL Server 2008 
10.2.70.38,Microsoft SQL Server 2012 
10.2.70.38,Microsoft SQL Server 2014 
10.2.70.38,Microsoft Visual Studio Premium 
10.2.70.38,Microsoft Visual Studio Professional 
10.2.70.38,Microsoft Visual Studio Team Foundation Server 2012 
10.2.70.38,Microsoft Visual Studio Team Foundation Server 2015 
10.2.70.38,Microsoft Visual Studio Ultimate 
10.2.70.38,SQL Server 2008 
10.2.70.44,Microsoft Office Standard 2010
10.2.70.44,Microsoft Office Visio 2010
10.2.70.44,Microsoft SQL Server 2005 
10.2.70.44,Microsoft SQL Server 2008 
10.2.70.44,Microsoft Visio Premium 2010
10.2.70.48,Microsoft Office Professional Plus 2010
10.2.70.48,Microsoft SQL Server 
10.2.70.48,Microsoft SQL Server 2012 
10.2.70.48,Microsoft SQL Server 2014 
10.2.70.48,Microsoft Visual Studio Premium 
10.2.70.48,Microsoft Visual Studio Professional 
10.2.70.48,Microsoft Visual Studio Team Foundation Server 2013 
10.2.70.48,Microsoft Visual Studio Ultimate 
10.2.70.5,Microsoft Office Standard 2010
10.2.70.5,Microsoft Office Visio Professional 2007
10.2.70.5,Microsoft SQL Server 
10.2.70.5,Microsoft SQL Server 2005
10.2.70.5,Microsoft SQL Server 2008 
10.2.70.5,Microsoft Visual Studio 2005 Professional 
10.2.70.5,Microsoft Visual Studio 2008 Professional 
10.2.70.5,Microsoft Visual Studio Professional 
10.2.70.5,SQL Server 2008 
10.2.70.62,Microsoft Office Standard 2010
10.2.70.65,Microsoft Office Professional Plus 2010
10.2.70.65,Microsoft Office Project Professional 2010
10.2.70.65,Microsoft Office Standard 2010
10.2.70.65,Microsoft Office Visio Professional 2007
10.2.70.65,Microsoft Project Professional 2010
10.2.70.73,Microsoft Office Professional Plus 2007
10.2.70.73,Microsoft Office Project Professional 2010
10.2.70.73,Microsoft Office Standard 2010
10.2.70.73,Microsoft Office Visio Professional 2007
10.2.70.73,Microsoft Project Professional 2010
10.2.70.73,Microsoft SQL Server 
10.2.70.73,Microsoft SQL Server 2005 
10.2.70.73,Microsoft SQL Server 2008 
10.2.70.73,SQL Server 
10.2.70.82,Microsoft Office Professional Plus 2007
10.2.70.82,Microsoft SQL Server 2005 
10.2.70.85,Microsoft Office Professional Plus 2010
10.2.70.85,Microsoft Office Project Professional 2007
10.2.70.85,Microsoft Office Standard 2010
10.2.70.85,Microsoft Office Visio Professional 2007
10.2.70.85,Microsoft SQL Server 2005 
10.2.70.9,Microsoft Office Project Professional 2010
10.2.70.9,Microsoft Office Standard 2010
10.2.70.9,Microsoft Office Visio Professional 2007
10.2.70.9,Microsoft Project Professional 2010
10.2.70.94,Microsoft Office Professional Plus 2010
10.2.70.94,Microsoft Office Standard 2010
10.2.70.94,Microsoft Office Visio Professional 2007
10.2.70.94,Microsoft Project Professional 2013
10.2.70.94,Microsoft Visual Studio 2008 Professional 
10.2.71.112,Microsoft Office Professional Plus 2007
10.2.71.112,Microsoft Office Project Professional 2010
10.2.71.112,Microsoft Office Visio Professional 2007
10.2.71.112,Microsoft Project Professional 2010
10.2.71.112,Microsoft SQL Server 
10.2.71.112,Microsoft SQL Server 2005 
10.2.71.112,Microsoft SQL Server 2008 
10.2.71.112,Microsoft Visual Studio 2010 Professional 
10.2.71.112,SQL Server 2008 
10.2.71.116,Microsoft Office Professional Plus 2010
10.2.71.116,Microsoft Office Standard 2010
10.2.71.116,Microsoft Office Visio 2010
10.2.71.116,Microsoft Visio Premium 2010
10.2.71.136,Microsoft Office Standard 2010
10.2.71.14,Microsoft Office Professional Plus 2010
10.2.71.14,Microsoft Office Standard 2010
10.2.71.14,Microsoft SQL Server 2008
10.2.71.143,Microsoft Office Professional Plus 2007
10.2.71.143,Microsoft Office Professional Plus 2010
10.2.71.143,Microsoft Office Project Professional 2010
10.2.71.143,Microsoft Office Standard 2010
10.2.71.143,Microsoft Office Visio 2010
10.2.71.143,Microsoft SQL Server 2008 
10.2.71.150,Microsoft SQL Server 
10.2.71.150,Microsoft SQL Server 2012 
10.2.71.150,Microsoft SQL Server 2014 
10.2.71.151,Microsoft Office Professional Plus 2007
10.2.71.151,Microsoft Office Standard 2010
10.2.71.154,Microsoft Office Project Professional 2010
10.2.71.154,Microsoft Office Standard 2010
10.2.71.154,Microsoft Office Visio Professional 2007
10.2.71.154,Microsoft Project Professional 2010
10.2.71.154,Microsoft SQL Server 
10.2.71.154,Microsoft SQL Server 2008 
10.2.71.154,Microsoft SQL Server 2012
10.2.71.154,Microsoft SQL Server 2014 
10.2.71.154,Microsoft Visual Studio Enterprise 
10.2.71.154,Microsoft Visual Studio Premium 
10.2.71.154,Microsoft Visual Studio Professional 
10.2.71.154,Microsoft Visual Studio Team Foundation Server 2012 
10.2.71.154,Microsoft Visual Studio Team Foundation Server 2015 
10.2.71.154,SQL Server 
10.2.71.154,SQL Server 2012 
10.2.71.167,Microsoft Office Standard 2010
10.2.71.167,Microsoft SQL Server 2005 
10.2.71.171,Microsoft Office Professional Plus 2013
10.2.71.171,Microsoft Office Standard 2010
10.2.71.174,Microsoft Office Professional Plus 2010
10.2.71.174,Microsoft Office Project Professional 2010
10.2.71.174,Microsoft Office Visio 2010
10.2.71.174,Microsoft Project Professional 2010
10.2.71.174,Microsoft SQL Server 
10.2.71.174,Microsoft SQL Server 2005
10.2.71.174,Microsoft SQL Server 2008
10.2.71.174,Microsoft Visio Professional 2010
10.2.71.174,Microsoft Visual Studio 2010 Professional 
10.2.71.185,Microsoft Office Standard 2010
10.2.71.39,Microsoft Office Project Professional 2010
10.2.71.39,Microsoft Office Standard 2010
10.2.71.39,Microsoft Office Visio 2010
10.2.71.39,Microsoft Project Professional 2010
10.2.71.39,Microsoft Visio Premium 2010
10.2.71.42,Microsoft Office Access database engine 2007
10.2.71.42,Microsoft Office Professional Plus 2007
10.2.71.42,Microsoft Office Project Professional 2007
10.2.71.42,Microsoft Office Visio Professional 2007
10.2.71.42,Microsoft SQL Server 
10.2.71.42,Microsoft SQL Server 2008 
10.2.71.42,Microsoft SQL Server 2012 
10.2.71.42,Microsoft Visual Studio Professional 
10.2.71.42,SQL Server 2008 
10.2.71.43,Microsoft Office Project Professional 2007
10.2.71.43,Microsoft Office Project Professional 2010
10.2.71.43,Microsoft Office Standard 2010
10.2.71.43,Microsoft Office Visio Professional 2007
10.2.71.43,Microsoft Project Professional 2010
10.2.71.45,Microsoft Office Visio Professional 2007
10.2.71.45,Microsoft SQL Server 2005 
10.2.71.52,Microsoft Office Standard 2010
10.2.71.56,Microsoft Office Professional Plus 2007
10.2.71.56,Microsoft Office Project Professional 2007
10.2.71.56,Microsoft Office Project Professional 2010
10.2.71.56,Microsoft Office Visio Professional 2007
10.2.71.56,Microsoft Project Professional 2010
10.2.71.57,SQL Server 2008 
10.2.71.62,Microsoft Office Standard 2010
10.2.71.67,Microsoft SQL Server 
10.2.71.67,Microsoft SQL Server 2005 
10.2.71.67,Microsoft SQL Server 2008 
10.2.71.67,Microsoft SQL Server 2012 
10.2.71.67,Microsoft SQL Server 2014 
10.2.71.67,Microsoft Visual Studio Team Foundation Server 2012 
10.2.71.67,Microsoft Visual Studio Ultimate 
10.2.71.67,SQL Server 2008 
10.2.71.7,Microsoft Office Standard 2010
10.2.71.7,Microsoft Project Professional 2013
10.2.71.7,Microsoft SQL Server 
10.2.71.7,Microsoft SQL Server 2008 
10.2.71.7,Microsoft SQL Server 2012 
10.2.71.7,Microsoft SQL Server 2014 
10.2.71.7,Microsoft Visual Studio Professional 
10.2.71.76,Microsoft Office Professional Plus 2010
10.2.71.80,Microsoft Office Professional Plus 2010
10.2.71.80,Microsoft Office Standard 2010
10.2.71.80,Microsoft Office Visio 2010
10.2.71.80,Microsoft Visio Professional 2010
10.2.71.91,Microsoft SQL Server 2005 
10.2.71.91,Microsoft Visual Studio 2008 Professional 
10.2.71.97,Microsoft Office Professional Plus 2007
10.2.71.97,Microsoft Office Project Professional 2010
10.2.71.97,Microsoft Project Professional 2010
10.2.71.97,Microsoft SQL Server 
10.2.71.97,Microsoft SQL Server 2008 
10.2.71.97,Microsoft Visual Studio 2010 Ultimate 
10.2.71.97,SQL Server 2008 
10.2.74.10,Microsoft Office Professional Plus 2010
10.2.74.10,Microsoft Office Project Professional 2010
10.2.74.10,Microsoft Office Standard 2010
10.2.74.10,Microsoft Office Visio Professional 2007
10.2.74.10,Microsoft Project Professional 2010
10.2.74.144,Microsoft Office Professional Plus 2010
10.2.74.144,Microsoft SQL Server 2005 
10.2.74.174,Microsoft Office Professional Plus 2010
10.2.74.174,Microsoft SQL Server 
10.2.74.174,Microsoft SQL Server 2005 
10.2.74.174,Microsoft SQL Server 2008 
10.2.74.174,Microsoft Visual Studio 2010 Premium 
10.2.74.193,Microsoft Office Professional Plus 2010
10.2.74.193,Microsoft Office Standard 2010
10.2.74.193,Microsoft SQL Server 
10.2.74.193,Microsoft SQL Server 2005 
10.2.74.193,Microsoft SQL Server 2008 
10.2.74.193,Microsoft Visual Studio 2010 Premium 
10.2.74.219,Microsoft Office Professional Plus 2007
10.2.74.228,Microsoft SQL Server 2005 
10.2.74.31,Microsoft Office Professional Plus 2010
10.2.74.31,Microsoft Office Project Professional 2010
10.2.74.31,Microsoft Project Professional 2010
10.2.74.45,Microsoft Office Professional Plus 2007
10.2.74.45,Microsoft Office Standard 2010
10.2.74.45,Microsoft SQL Server 2005 
10.2.74.51,Microsoft Office Visio 2010
10.2.74.51,Microsoft SQL Server 
10.2.74.51,Microsoft SQL Server 2005 
10.2.74.51,Microsoft Visio Professional 2010
10.2.74.52,Microsoft Office Professional Plus 2010
10.2.74.52,Microsoft Office Visio Professional 2007
10.2.74.52,Microsoft SQL Server 
10.2.74.52,Microsoft SQL Server 2005 
10.2.74.52,Microsoft SQL Server 2008 
10.2.74.52,Microsoft Visual Studio 2010 Premium 
10.2.74.54,Microsoft Office Professional Plus 2010
10.2.74.54,Microsoft Office Visio 2010
10.2.74.54,Microsoft SQL Server 
10.2.74.54,Microsoft SQL Server 2005 
10.2.74.54,Microsoft SQL Server 2008 
10.2.74.54,Microsoft Visio Professional 2010
10.2.74.87,Microsoft Office Professional Plus 2010
10.2.74.88,Microsoft Office Professional Plus 2010
10.2.74.88,Microsoft SQL Server 2008 
10.2.74.93,Microsoft Office Professional Plus 2010
10.2.74.93,Microsoft Office Visio Professional 2007
10.2.74.93,Microsoft SQL Server 2005 
10.2.75.101,Microsoft SQL Server 
10.2.75.101,Microsoft SQL Server 2008 
10.2.75.101,Microsoft SQL Server 2012 
10.2.75.101,Microsoft Visual Studio 2010 Professional 
10.2.75.101,Microsoft Visual Studio Professional 
10.2.75.104,Microsoft Office Professional Plus 2010
10.2.75.104,Microsoft Office Project Professional 2003
10.2.75.104,Microsoft Office Visio Professional 2003
10.2.75.104,Microsoft SQL Server 2005 
10.2.75.112,Microsoft Office Professional Plus 2010
10.2.75.112,Microsoft SQL Server 2005 
10.2.75.128,Microsoft Office Professional Plus 2007
10.2.75.128,Microsoft Office Visio Professional 2007
10.2.75.133,Microsoft Office Professional Plus 2010
10.2.75.133,Microsoft SQL Server 2005 
10.2.75.137,Microsoft Office Professional Plus 2010
10.2.75.137,Microsoft Office Project Professional 2003
10.2.75.137,Microsoft Office Visio Professional 2003
10.2.75.137,Microsoft SQL Server 2005 
10.2.75.163,Microsoft SQL Server 2005 
10.2.75.164,Microsoft Office Professional Plus 2010
10.2.75.164,Microsoft SQL Server 
10.2.75.164,Microsoft SQL Server 2005 
10.2.75.164,Microsoft SQL Server 2008 
10.2.75.168,Microsoft Office Professional Plus 2010
10.2.75.171,Microsoft Office Professional Plus 2007
10.2.75.171,Microsoft SQL Server 2005 
10.2.75.175,Microsoft Office Standard 2010
10.2.75.177,Microsoft Office Standard 2010
10.2.75.18,Microsoft Office Standard 2010
10.2.75.18,Microsoft SQL Server 2005 
10.2.75.232,Microsoft Office Professional Plus 2010
10.2.75.232,Microsoft SQL Server 
10.2.75.232,Microsoft SQL Server 2005 
10.2.75.232,Microsoft SQL Server 2008 
10.2.75.232,Microsoft Visual Studio 2010 Premium 
10.2.75.81,Microsoft Office Professional Plus 2010
10.2.75.81,Microsoft SQL Server 2005 
10.2.75.92,Microsoft Office Professional Plus 2010
10.2.75.92,Microsoft Office Visio 2010
10.2.75.92,Microsoft Visio Professional 2010
10.2.76.115,Microsoft Office Professional Plus 2010
10.2.76.115,Microsoft SQL Server 2005 
10.2.76.14,Microsoft Office Professional Plus 2010
10.2.76.14,Microsoft SQL Server 
10.2.76.14,Microsoft SQL Server 2008 
10.2.76.14,Microsoft Visual Studio 2010 Premium 
10.2.76.159,Microsoft Office Professional Plus 2010
10.2.76.159,Microsoft Office Project Professional 2010
10.2.76.159,Microsoft Project Professional 2010
10.2.76.159,Microsoft SQL Server 
10.2.76.159,Microsoft SQL Server 2005 
10.2.76.159,Microsoft SQL Server 2008 
10.2.76.39,Microsoft Office Professional Plus 2010
10.2.76.39,Microsoft SQL Server 
10.2.76.39,Microsoft SQL Server 2005 
10.2.76.39,Microsoft SQL Server 2008 
10.2.76.39,Microsoft Visual Studio 2010 Premium 
10.2.76.47,Microsoft Office Professional Plus 2010
10.2.76.47,Microsoft SQL Server 2005 
10.2.76.58,Microsoft Office Professional Plus 2010
10.2.76.58,Microsoft SQL Server 
10.2.76.58,Microsoft SQL Server 2005 
10.2.76.58,Microsoft SQL Server 2008 
10.2.76.58,Microsoft Visual Studio 2010 Premium 
10.2.76.7,Microsoft Office Standard 2010
10.2.76.77,Microsoft Office Professional Plus 2010
10.2.76.94,Microsoft Office Professional Plus 2010
10.2.76.94,Microsoft SQL Server 2005 
10.2.76.97,Microsoft Office Professional Plus 2010
10.2.76.97,Microsoft SQL Server 2005 
10.2.77.224,Microsoft Office Professional Plus 2010
10.2.77.224,Microsoft Office Visio 2010
10.2.77.224,Microsoft SQL Server 
10.2.77.224,Microsoft SQL Server 2005 
10.2.77.224,Microsoft SQL Server 2008 
10.2.77.224,Microsoft Visio Professional 2010
10.2.77.240,Microsoft Office Professional Plus 2010
10.2.77.240,Microsoft SQL Server 
10.2.77.240,Microsoft SQL Server 2005 
10.2.77.240,Microsoft SQL Server 2008 
10.2.77.240,Microsoft Visual Studio 2010 Premium 
10.2.77.255,Microsoft SQL Server 2005 
10.2.77.31,Microsoft Office Professional Plus 2007
10.2.77.31,Microsoft Office Project Professional 2010
10.2.77.31,Microsoft Project Professional 2010
10.2.78.94,Microsoft SQL Server 2005 
10.2.8.112,Microsoft SQL Server 
10.2.8.112,Microsoft SQL Server 2008 
10.2.8.112,Microsoft SQL Server 2012
10.2.8.112,Microsoft SQL Server 2014 
10.2.8.112,Microsoft Visual Studio Professional 
10.2.8.112,Microsoft Visual Studio Team Foundation Server 2012 
10.2.8.112,Microsoft Visual Studio Ultimate 
10.2.8.112,SQL Server 2012 
10.2.8.113,Microsoft SQL Server 
10.2.8.113,Microsoft SQL Server 2008 
10.2.8.113,Microsoft SQL Server 2012
10.2.8.113,Microsoft Visual Studio Professional 
10.2.8.113,Microsoft Visual Studio Team Foundation Server 2012 
10.2.8.113,Microsoft Visual Studio Ultimate 
10.2.8.113,SQL Server 2012 
10.2.8.114,Microsoft SQL Server 
10.2.8.114,Microsoft SQL Server 2012
10.2.8.114,Microsoft SQL Server 2014 
10.2.8.114,Microsoft Visual Studio Professional 
10.2.8.114,Microsoft Visual Studio Team Foundation Server 2012 
10.2.8.114,Microsoft Visual Studio Ultimate 
10.2.8.114,SQL Server 2012 
10.2.8.116,Microsoft SQL Server 
10.2.8.116,Microsoft SQL Server 2008 
10.2.8.116,SQL Server 2008 
10.2.8.118,Microsoft SQL Server 
10.2.8.118,Microsoft SQL Server 2012 
10.2.8.118,Microsoft Visual Studio Professional 
10.2.8.118,Microsoft Visual Studio Team Foundation Server 2012 
10.2.8.118,Microsoft Visual Studio Ultimate 
10.2.8.15,Microsoft Office Standard 2010
10.2.8.15,Microsoft SQL Server 
10.2.8.15,Microsoft SQL Server 2008 
10.2.8.15,Microsoft SQL Server 2012 
10.2.8.15,SQL Server 
10.2.8.15,SQL Server 2012 
10.2.8.204,Microsoft SQL Server 
10.2.8.204,Microsoft SQL Server 2000 
10.2.8.204,Microsoft SQL Server 2008 
10.2.8.204,SQL Server 2008 
10.2.8.205,Microsoft Office Standard 2010
10.2.8.205,Microsoft SQL Server 
10.2.8.205,Microsoft SQL Server 2005
10.2.8.211,Microsoft Office Professional Edição 2003
10.2.8.214,Microsoft SQL Server 
10.2.8.214,Microsoft SQL Server 2008 
10.2.8.214,Microsoft SQL Server 2012 
10.2.8.220,Microsoft SQL Server 
10.2.8.220,Microsoft SQL Server 2008 
10.2.8.220,Microsoft SQL Server 2012
10.2.8.220,SQL Server 
10.2.8.220,SQL Server 2008 
10.2.8.220,SQL Server 2012 
10.2.8.239,Microsoft SQL Server 
10.2.8.239,Microsoft SQL Server 2005
10.2.8.243,Microsoft SQL Server 
10.2.8.243,Microsoft SQL Server 2008 
10.2.8.243,Microsoft SQL Server 2012 
10.2.8.243,SQL Server 
10.2.8.243,SQL Server 2012 
10.2.8.244,Microsoft Office Professional Plus 2010
10.2.8.247,Microsoft Office Standard 2010
10.2.8.247,Microsoft SQL Server 
10.2.8.247,Microsoft SQL Server 2008 
10.2.8.247,SQL Server 2008 
10.2.8.30,Microsoft Visual Studio Professional 
10.2.8.30,Microsoft Visual Studio Team Foundation Server 2012 
10.2.8.68,Microsoft Office Access database engine 2007
10.2.8.68,Microsoft SQL Server 
10.2.8.68,Microsoft SQL Server 2008 
10.2.8.68,Microsoft SQL Server 2012
10.2.8.68,Microsoft SQL Server 2014 
10.2.8.68,Microsoft Visual Studio 2010 Professional 
10.2.8.68,SQL Server 2008 
10.2.8.68,SQL Server 2012 
10.2.8.68,SQL Server 2014 
10.2.88.136,Microsoft Office Standard 2010
10.2.88.36,Microsoft Office Standard 2010
10.2.89.159,Microsoft SQL Server 2005 
10.2.89.203,Microsoft SQL Server 
10.2.89.203,Microsoft SQL Server 2005
10.2.89.203,Microsoft SQL Server 2008 
10.2.89.203,Microsoft SQL Server 2012 
10.2.89.203,SQL Server 
10.2.89.203,SQL Server 2012 
10.2.89.208,Microsoft SQL Server 
10.2.89.208,Microsoft SQL Server 2008 
10.2.89.208,Microsoft SQL Server 2012 
10.2.89.208,SQL Server 2008 
10.2.89.24,Microsoft Office Professional Plus 2010
10.2.9.111,Microsoft SQL Server 
10.2.9.111,Microsoft SQL Server 2008 
10.2.9.111,Microsoft SQL Server 2012 
10.2.9.111,Microsoft Visual Studio Professional 
10.2.9.111,Microsoft Visual Studio Team Foundation Server 2012 
10.2.9.111,Microsoft Visual Studio Ultimate 
10.2.9.111,SQL Server 2012 
10.2.9.124,Microsoft SQL Server 
10.2.9.124,Microsoft SQL Server 2012 
10.2.9.124,Microsoft Visual Studio 2010 Professional 
10.2.9.124,SQL Server 2012 
10.2.9.145,Microsoft Office Project Standard 2010
10.2.9.145,Microsoft Office Standard 2010
10.2.9.145,Microsoft Project Standard 2010
10.2.9.145,Microsoft SQL Server 2008 
10.2.9.145,Microsoft Visual Studio 2010 Professional 
10.2.9.172,Microsoft SQL Server 
10.2.9.172,Microsoft SQL Server 2008 
10.2.9.172,Microsoft SQL Server 2012
10.2.9.172,Microsoft Visual Studio Professional 
10.2.9.172,Microsoft Visual Studio Team Foundation Server 2012 
10.2.9.172,Microsoft Visual Studio Ultimate 
10.2.9.172,SQL Server 2012 
10.2.9.19,Microsoft SQL Server 
10.2.9.19,Microsoft SQL Server 2008 
10.2.9.19,Microsoft SQL Server 2012 
10.2.9.19,Microsoft Visual Studio 2010 Professional 
10.2.9.19,Microsoft Visual Studio Professional 
10.2.9.19,Microsoft Visual Studio Team Foundation Server 2012 
10.2.9.19,Microsoft Visual Studio Ultimate 
10.2.9.217,Microsoft Office Standard 2010
10.2.9.233,Microsoft Office Project Standard 2010
10.2.9.233,Microsoft Office Standard 2010
10.2.9.233,Microsoft Project Standard 2010
10.2.9.31,Microsoft Office Standard 2010
10.2.9.34,Microsoft Office Standard 2010
10.2.9.34,Microsoft SQL Server 
10.2.9.34,Microsoft SQL Server 2012 
10.2.9.34,SQL Server 2012 
10.2.9.35,Microsoft Office Standard 2010
10.2.9.40,Microsoft Office Project Standard 2010
10.2.9.40,Microsoft Office Standard 2010
10.2.9.40,Microsoft Project Standard 2010
10.2.9.40,Microsoft SQL Server 2008 
10.2.9.40,Microsoft Visual Studio 2010 Professional 
10.2.9.42,Microsoft SQL Server 
10.2.9.42,Microsoft SQL Server 2008 
