DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017807E,LENOVO,3569A8P,Microsoft Office Standard 2010,02278-619-1215156-38265,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017809E,LENOVO,3569A8P,Microsoft Office Standard 2010,02278-619-1215156-38837,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017810,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38881,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017810E,LENOVO,3569A8P,Microsoft Office Standard 2010,02278-619-1215156-38141,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017811E,LENOVO,3569A8P,Microsoft Office Standard 2010,02278-619-1215156-38946,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017818,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38146,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017819,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38032,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017821,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38233,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017822,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38509,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ020751,LENOVO,7567S4P,Microsoft Office Standard 2010,02278-619-1215156-38532,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ020759,LENOVO,7567S4P,Microsoft Office Standard 2010,02278-619-1215156-38949,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ021082,LENOVO,3569A8P,Microsoft Office Standard 2010,02278-619-1215156-38660,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ021257,LENOVO,3569ppp,Microsoft Office Standard 2010,02278-619-1215156-38107,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ021259,LENOVO,3569-PPP,Microsoft Office Standard 2010,02278-619-1215156-38666,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024400,LENOVO,2124AAP,Microsoft Office Standard 2010,02278-619-1215156-38254,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024440,LENOVO,2124AAP,Microsoft Office Standard 2010,02278-619-1215156-38619,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024451,LENOVO,2124AAP,Microsoft Office Standard 2010,02278-619-1215156-38304,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024479,LENOVO,2124AAP,Microsoft Office Standard 2010,82503-619-1215156-38619,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024497,LENOVO,2124AAP,Microsoft Office Standard 2010,02278-619-1215156-38076,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024498,LENOVO,2124AAP,Microsoft Office Standard 2010,02278-619-1215156-38863,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024499,LENOVO,2124AAP,Microsoft Office Standard 2010,02278-619-1215156-38663,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024500,LENOVO,2124AAP,Microsoft Office Standard 2010,02278-619-1215156-38910,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024841,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-619-1215156-38009,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024844,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-619-1215156-38784,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024845,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-619-1215156-38533,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ024847,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-619-1215156-38121,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ025856,Hewlett-Packard,HP ProDesk 600 G1 SFF,Microsoft Office Standard 2010,02278-619-1215156-38929,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ025857,Hewlett-Packard,HP 402 G1 SFF Business PC,Microsoft Office Standard 2010,02278-619-1215156-38127,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ025880,LENOVO,10BD008GBP,Microsoft Office Standard 2010,02278-619-1215156-38117,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ025882,LENOVO,10BD008GBP,Microsoft Office Standard 2010,02278-619-1215156-38457,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ025889,LENOVO,10BD008GBP,Microsoft Office Standard 2010,02278-619-1215156-38044,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ17813E,LENOVO,3569A8P,Microsoft Office Standard 2010,02278-619-1215156-38962,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB014554,Hewlett-Packard,Compaq 510,Microsoft Office Standard 2010,02278-619-1215156-38799,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016951,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38193,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017873,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Standard 2010,82503-619-1215156-38563,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018071,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38673,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018085,Hewlett-Packard,HP Pavilion dm4 Notebook PC,Microsoft Office Standard 2010,02278-619-1215156-38773,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023713,LENOVO,6277C4P,Microsoft Office Standard 2010,02278-619-1215156-38666,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB16959,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38833,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ013489,Hewlett-Packard,HP ProBook 4320s,Microsoft Office Standard 2010,02278-619-1215156-38148,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ015760,Hewlett-Packard,HP 420,Microsoft Office Standard 2010,02278-619-1215156-38672,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ016262,LENOVO,INVALID,Microsoft Office Standard 2010,02278-619-1215156-38090,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ016264,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38207,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ016267,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38758,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ016356,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38523,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ016370,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38536,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ016726,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Standard 2010,02278-619-1215156-38372,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ016868,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38663,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ016911,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38006,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ016937,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38624,,Fisicamente instalado
