DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017094,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38074,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018086E,Dell Inc.,Inspiron N4050,Microsoft Office Standard 2010,02278-619-1215156-38747,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018350,Hewlett-Packard,HP ProBook 4320s,Microsoft Office Standard 2010,02278-619-1215156-38434,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018370,Hewlett-Packard,HP ProBook 4320s,Microsoft Office Standard 2010,02278-619-1215156-38871,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020174,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Standard 2010,02278-619-1215156-38130,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022184,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-619-1215156-38454,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022224,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-619-1215156-38192,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023711,LENOVO,62772E9,Microsoft Office Standard 2010,02278-619-1215156-38758,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023719,LENOVO,62772E9,Microsoft Office Standard 2010,02278-619-1215156-38787,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023826,LENOVO,62772F0,Microsoft Office Standard 2010,02278-619-1215156-38939,,Fisicamente instalado

