DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024282,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70399,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024283,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70802,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024291,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70449,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024307,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024309,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70837,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024310,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70807,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024320,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024331,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70049,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024334,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70071,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024341,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70959,,Fisicamente instalado
