DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMAPORTARIA02,LENOVO,3569Q6P,Microsoft Office Standard 2010,82503-001-0000106-38479,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMAW955,LENOVO,3569QCP,Microsoft Office Standard 2010,02278-001-0000106-38947,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,MALSERVER47,Hewlett-Packard,HP Compaq 8200 Elite SFF PC,Microsoft Office Standard 2010,02278-619-1215156-38598,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,MALSERVER5,"VMware, Inc.",VMware Virtual Platform,Microsoft Office Standard 2010,82503-619-1215156-38623,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBKE019627,LENOVO,057938P,Microsoft Office Standard 2010,82503-619-1215156-38647,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBKE020395,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-619-1215156-38966,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBKE022483,LENOVO,3254TMP,Microsoft Office Standard 2010,82503-619-1215156-38164,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBKE024820,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-001-0000106-38678,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA016732,LENOVO,3254E4P,Microsoft Office Standard 2010,02278-619-1215156-38680,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA016733E,LENOVO,3254E4P,Microsoft Office Standard 2010,02278-619-1215156-38700,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA016741E,LENOVO,3254E4P,Microsoft Office Standard 2010,02278-619-1215156-38532,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA016746E,LENOVO,3254E4P,Microsoft Office Standard 2010,82503-001-0000106-38479,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA016749,LENOVO,3254E4P,Microsoft Office Standard 2010,02278-619-1215156-38371,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA016907,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38599,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA018348,Hewlett-Packard,HP ProBook 4320s,Microsoft Office Standard 2010,02278-001-0000106-38547,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA019614,LENOVO,057938P,Microsoft Office Standard 2010,82503-001-0000106-38479,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA019615,LENOVO,057938P,Microsoft Office Standard 2010,02278-001-0000106-38479,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA020388,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-619-1215156-38722,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA020391,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-619-1215156-38311,,Fisicamente instalado
