DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB019789,LENOVO,057938P,Microsoft Office Visio Professional 2007,89405-707-0356806-63391,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB019798,LENOVO,057938P,Microsoft Office Visio Professional 2007,89405-707-0356806-63391,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB019800,LENOVO,057938P,Microsoft Office Visio Professional 2007,89405-707-0356806-63391,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020151,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Visio Professional 2007,89405-862-6162913-63637,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020163,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Visio Professional 2007,89405-707-0356806-63488,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022018,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63537,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022024,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-708-8746721-63677,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022114,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-708-8746721-63677,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022120,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63835,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022177,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63835,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022217,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63835,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023603,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-708-8746721-63677,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023611,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-708-8746721-63677,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023614,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-708-8746721-63677,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023678,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63162,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023776,LENOVO,627793P,Microsoft Office Visio Professional 2007,89405-707-0356806-63835,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB20085,LENOVO,057938P,Microsoft Office Visio Professional 2007,89405-707-0356806-63131,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB22186,LENOVO,3254H4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63506,,Fisicamente instalado

